id,license,image_url,scientific_name,common_name,"field:diving, snorkeling, angling, shore etc",Usability,Kelp,Photo_Scale,Notes
106971312,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/179818158/large.jpeg,Acanthurus dussumieri,Pencil Surgeonfish,,Yes,Absent,Mid (0.3-1m),
106971319,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/179818566/large.jpeg,Goniistius vestitus,Eastern Morwong,,Yes,Absent,Wide-angle (>1m),
106971320,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/179818576/large.jpeg,Microcanthus joyceae,East-Australian Stripey,,Yes,Absent,Mid (0.3-1m),5/6/2023 - 830
106971326,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/179818649/large.jpeg,Gerres subfasciatus,Common Silverbiddy,,Yes,Absent,Mid (0.3-1m),
106971329,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/179818756/large.jpeg,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,,Yes,Absent,Mid (0.3-1m),
107014514,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179900836/large.jpg,Thalassoma amblycephalus,Indo-Pacific Bluehead Wrasse,,Yes,Absent,Close (<30cm),
107021348,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179914519/large.jpeg,Chaetodon guentheri,Gunther's Butterflyfish,,Blurry,,Close (<30cm),
107082485,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180028545/large.jpeg,Chaetodon auriga,Threadfin Butterflyfish,,Yes,Absent,Close (<30cm),Largely Sand
107092731,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180048396/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Absent,Mid (0.3-1m),
107097280,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180056612/large.jpeg,Trygonoptera testacea,Common Stingaree,,Yes,Absent,Mid (0.3-1m),Sand
107097290,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180056648/large.jpeg,Scorpaena jacksoniensis,Eastern Red Scorpionfish,,Yes,Absent,Mid (0.3-1m),
107097309,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180056741/large.jpeg,Latropiscis purpurissatus,Sergeant Baker,,Yes,Absent,Mid (0.3-1m),
107135505,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180129011/large.jpeg,Prionurus microlepidotus,Australian Sawtail,,Yes,Absent,Close (<30cm),
107170581,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180197105/large.jpeg,Plectorhinchus flavomaculatus,Goldspotted Sweetlips,,Yes,Present,Mid (0.3-1m),
107170591,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180197179/large.jpeg,Pictilabrus laticlavius,Senator Wrasse,,Yes,Present,Mid (0.3-1m),
107209591,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180267890/large.jpeg,Priolepis nuchifasciata,Threadfin Reefgoby,,Blurry,,Close (<30cm),
107237275,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180320277/large.jpg,Vincentia novaehollandiae,Eastern Gobbleguts,,Blurry,,Close (<30cm),
107240665,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180326515/large.jpeg,Mecaenichthys immaculatus,Immaculate Damsel,,Blurry,,Mid (0.3-1m),
107240689,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180326574/large.jpeg,Dinolestes lewini,Longfin Pike,,Blurry,,Mid (0.3-1m),
107242932,,https://static.inaturalist.org/photos/180331215/large.jpg,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
107243028,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180330143/large.jpeg,Glaucostegus typus,Giant Guitarfish,,Yes,Absent,Mid (0.3-1m),Sand
107245790,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180335202/large.jpg,Enoplosus armatus,Old Wife,diving or snorkeling or underwater,Yes,Present,Wide-angle (>1m),
107246769,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180338160/large.jpg,Parascorpaena mossambica,Mozambique scorpionfish,,Yes,Absent,Close (<30cm),
107285354,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180409908/large.jpeg,Brachaluteres jacksonianus,Southern Pygmy Leatherjacket,,Dark,,Close (<30cm),
107288602,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180416198/large.jpeg,Gerres subfasciatus,Common Silverbiddy,,Yes,Absent,Close (<30cm),
107290876,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180420513/large.jpg,Idiotropiscis lumnitzeri,Sydney's Pygmy Pipehorse,,Yes,Absent,Close (<30cm),
107290878,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180420540/large.jpg,Dendrochirus brachypterus,Dwarf Lionfish,,Yes,Absent,Close (<30cm),
107298185,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180435290/large.jpeg,Pseudorhombus jenynsii,Smalltooth Flounder,,Yes,Absent,Close (<30cm),Mostly sand?
107364154,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180557350/large.jpeg,Coris picta,Comb Wrasse,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
107448955,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/180718376/large.jpg,Notolabrus tetricus,Bluethroat Wrasse,diving or snorkeling or underwater,Yes,Present,Wide-angle (>1m),
107448966,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/180718443/large.jpg,Trachinops caudimaculatus,Southern Hulafish,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
107469777,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180754394/large.jpg,Achoerodus viridis,Eastern Blue Groper,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
107469782,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180754421/large.jpg,Anoplocapros inermis,Eastern Smooth Boxfish,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
107469783,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180754420/large.jpg,Notolabrus gymnogenis,Crimsonband Wrasse,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
107469789,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180754442/large.jpg,Pempheris affinis,Blacktip Bullseye,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
107469828,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180758243/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,,Yes,Absent,Mid (0.3-1m),
107469833,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180754612/large.jpg,Achoerodus viridis,Eastern Blue Groper,diving or snorkeling or underwater,Yes,Absent,Wide-angle (>1m),Mostly blurry
107528984,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180868706/large.jpg,Enoplosus armatus,Old Wife,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Seagrass
107528992,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180868804/large.jpg,Arenigobius frenatus,Halfbridled Goby,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Seagrass
107528994,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180868820/large.jpg,Arenigobius frenatus,Halfbridled Goby,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Seagrass
107737252,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181257958/large.jpeg,Trachinops taeniatus,Eastern Hulafish,,Yes,Absent,Mid (0.3-1m),
107737263,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181258057/large.jpeg,Hypoplectrodes maccullochi,Halfbanded Seaperch,,Yes,Absent,Mid (0.3-1m),
107737281,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181258189/large.jpeg,Heniochus diphreutes,Schooling Bannerfish,,Yes,Absent,Mid (0.3-1m),
107737282,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181258202/large.jpeg,Scorpis lineolata,Silver Sweep,,Yes,Absent,Mid (0.3-1m),"dark, mainly water"
107737294,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181258287/large.jpeg,Parma microlepis,White-ear,,Yes,Absent,Mid (0.3-1m),
107754007,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181292386/large.jpg,Abudefduf bengalensis,Bengal Sergeant,diving or snorkeling or underwater,Yes,Absent,Wide-angle (>1m),
107754141,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181293152/large.jpg,Thalassoma lutescens,Green Moon Wrasse,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),mainly blurry
107837871,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181447663/large.jpg,Zanclus cornutus,Moorish Idol,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
107932605,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181623600/large.jpeg,Arripis trutta,Eastern Australian Salmon,diving or snorkeling or underwater,Blurry,,Wide-angle (>1m),
107941205,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181640132/large.jpg,Acanthurus nigrofuscus,Dusky Surgeonfish,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
107941207,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181640137/large.jpg,Lethrinus nebulosus,Spangled Emperor,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
107941210,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181640150/large.jpg,Parablennius intermedius,Horned Blenny,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
108216086,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182150217/large.jpeg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Mid (0.3-1m),
108216098,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182150295/large.jpeg,Hypoplectrodes maccullochi,Halfbanded Seaperch,,Yes,Absent,Close (<30cm),
108220244,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182164761/large.jpeg,Acanthaluteres vittiger,Toothbrush Leatherjacket,diving or snorkeling or underwater,Blurry,,Close (<30cm),
108220245,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182164771/large.jpeg,Trachinops caudimaculatus,Southern Hulafish,diving or snorkeling or underwater,Blurry,,Mid (0.3-1m),
108236343,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182196621/large.jpeg,Abudefduf septemfasciatus,Banded Sergeant,rockpool,Yes,Absent,Mid (0.3-1m),Slightly blurry
108275303,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182268615/large.jpeg,Meuschenia trachylepis,Yellowfin Leatherjacket,,Yes,Absent,Mid (0.3-1m),Sand
108357916,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/182422999/large.jpg,Notolabrus tetricus,Bluethroat Wrasse,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
108417346,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182535132/large.jpeg,Reicheltia halsteadi,Halstead's Toadfish,,Land,,,
108549991,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182780787/large.jpeg,Platycephalus fuscus,Dusky Flathead,,Yes,Absent,Mid (0.3-1m),Some algae present
108550013,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182781133/large.jpeg,Trygonoptera testacea,Common Stingaree,,Blurry,,Mid (0.3-1m),Sand
108550023,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182781178/large.jpeg,Istigobius hoesei,Hoese's Sandgoby,,Yes,Absent,Close (<30cm),Sand
108623094,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/182920721/large.jpeg,Scorpaena jacksoniensis,Eastern Red Scorpionfish,,Yes,Absent,Mid (0.3-1m),
108645352,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/182965339/large.jpg,Platycephalus speculator,Southern Bluespotted Flathead,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Sand
108841346,,https://static.inaturalist.org/photos/183332166/large.jpeg,Gymnothorax cribroris,Sieve-patterned Moray,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
108932149,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183504166/large.jpeg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Mid (0.3-1m),
108981737,,https://static.inaturalist.org/photos/183592483/large.jpeg,Ambiserrula jugosa,Mud Flathead,,Yes,Absent,Mid (0.3-1m),Sand
108981814,,https://static.inaturalist.org/photos/183593844/large.jpeg,Filicampus tigris,Tiger Pipefish,,Yes,Absent,Close (<30cm),Seagrass
108996384,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616045/large.jpeg,Upeneichthys lineatus,Bluestriped Goatfish,,Yes,Absent,Mid (0.3-1m),Largely Sand
108996385,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616057/large.jpeg,Meuschenia trachylepis,Yellowfin Leatherjacket,,Yes,Absent,Mid (0.3-1m),
108996404,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616255/large.jpeg,Anoplocapros inermis,Eastern Smooth Boxfish,,Yes,Present,Mid (0.3-1m),
108996406,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616284/large.jpeg,Trygonoptera testacea,Common Stingaree,,Yes,Absent,Mid (0.3-1m),
108996419,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616445/large.jpeg,Ostracion cubicum,Yellow Boxfish,,Blurry,,Close (<30cm),
108996420,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616463/large.jpeg,Monodactylus argenteus,Diamondfish,,Blurry,,Wide-angle (>1m),
108996421,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183616479/large.jpg,Hypoplectrodes maccullochi,Halfbanded Seaperch,,Yes,Absent,Close (<30cm),
109183837,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183972547/large.jpg,Girella elevata,Rock Blackfish,,Land,,,
109275008,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184143211/large.png,Acanthopagrus australis,Yellowfin Bream,ROV,Water,,,
109275025,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184143313/large.png,Notolabrus gymnogenis,Crimsonband Wrasse,ROV,Blurry,Present,Mid (0.3-1m),likely present - but very blurry.
109275030,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184143340/large.png,Upeneichthys lineatus,Bluestriped Goatfish,ROV,Blurry,Absent,Mid (0.3-1m),likely absent - but quite blurry
109275031,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184143346/large.png,Scorpis lineolata,Silver Sweep,ROV,Blurry,Absent,Mid (0.3-1m),likely absent - but quite blurry
109313660,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184215529/large.jpeg,Pterois antennata,Spotfin Lionfish,,Yes,Absent,Close (<30cm),
109321856,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184232467/large.jpg,Chaetodon vagabundus,Vagabond Butterflyfish,,Yes,Absent,Close (<30cm),
109325706,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184240422/large.jpg,Hyperlophus vittatus,Sandy Sprat,,Land,,,
109346552,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184278293/large.jpeg,Acanthopagrus australis,Yellowfin Bream,,Yes,Absent,Mid (0.3-1m),
109346568,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184278473/large.jpeg,Ostracion cubicum,Yellow Boxfish,,Dark,,Close (<30cm),
109349642,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184285196/large.jpeg,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,rockpool,Blurry,,,
109358476,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184302565/large.jpeg,Naso brevirostris,Paletail Unicornfish,,Blurry,Absent,Close (<30cm),likely absent - but quite blurry
109359047,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184303740/large.jpeg,Naso annulatus,Ringtail Unicornfish,,Blurry,,Close (<30cm),
109419883,,https://static.inaturalist.org/photos/184414503/large.jpg,Pomacentrus coelestis,Neon Damselfish,diving or snorkeling or underwater,Blurry,Absent,Close (<30cm),blurry but distinct background
109420011,,https://static.inaturalist.org/photos/184414794/large.jpg,Hypoplectrodes maccullochi,Halfbanded Seaperch,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
109420046,,https://static.inaturalist.org/photos/184414903/large.jpg,Halichoeres nebulosus,Cloud Wrasse,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
109420850,,https://static.inaturalist.org/photos/184416485/large.jpg,Cephalopholis miniata,Coral Rockcod,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
109420934,,https://static.inaturalist.org/photos/184416707/large.jpg,Parupeneus spilurus,Blacksaddle Goatfish,diving or snorkeling or underwater,Blurry,,Close (<30cm),
109420966,,https://static.inaturalist.org/photos/184416757/large.jpg,Chaetodon flavirostris,Dusky Butterflyfish,diving or snorkeling or underwater,Blurry,Absent,Close (<30cm),likely absent - but quite blurry
109421076,,https://static.inaturalist.org/photos/184416932/large.jpg,Chromis hypsilepis,Onespot Puller,diving or snorkeling or underwater,Blurry,,,
109421245,,https://static.inaturalist.org/photos/184417237/large.jpg,Anampses neoguinaicus,Blackback Wrasse,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
109421388,,https://static.inaturalist.org/photos/184417558/large.jpg,Eviota teresae,Terry's Pygmygoby,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
109433054,,https://static.inaturalist.org/photos/184439809/large.jpg,Pseudanthias squamipinnis,Orange Basslet,diving or snorkeling or underwater,Blurry,Absent,Mid (0.3-1m),blurry but distinct background
109433101,,https://static.inaturalist.org/photos/184439906/large.jpg,Pomacentrus bankanensis,Speckled Damsel,diving or snorkeling or underwater,Blurry,Absent,Close (<30cm),blurry but distinct background
109433121,,https://static.inaturalist.org/photos/184439958/large.jpg,Atypichthys strigatus,Australian Mado,diving or snorkeling or underwater,Blurry,Absent,Mid (0.3-1m),likely absent - but quite blurry
109433319,,https://static.inaturalist.org/photos/184440354/large.jpg,Ostorhinchus properuptus,Coral Cardinalfish,diving or snorkeling or underwater,Blurry,Absent,Mid (0.3-1m),likely absent - but very blurry
109433719,,https://static.inaturalist.org/photos/184441278/large.jpg,Scorpis lineolata,Silver Sweep,diving or snorkeling or underwater,Blurry,,,
109517547,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184597888/large.jpg,Pervagor janthinosoma,Gillblotch Leatherjacket,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
109517548,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184597906/large.jpg,Acanthurus olivaceus,Orangeblotch Surgeonfish,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
109517557,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184597994/large.jpg,Chaetodon flavirostris,Dusky Butterflyfish,diving or snorkeling or underwater,Blurry,Absent,Mid (0.3-1m),likely absent - but very blurry
109517572,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184598099/large.jpg,Centropyge tibicen,Keyhole Angelfish,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),juv sarg close - looks like kelp
109517573,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184598121/large.jpg,Thalassoma lutescens,Green Moon Wrasse,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
109533706,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184625967/large.jpeg,Girella tricuspidata,Luderick,,Blurry,Absent,Close (<30cm),likely absent - but very blurry
109623488,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184795400/large.jpeg,Chaetodon vagabundus,Vagabond Butterflyfish,,Blurry,Absent,Close (<30cm),likely absent - but very blurry
109623493,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184795430/large.jpeg,Chaetodon lunula,Raccoon Butterflyfish,,Yes,Absent,Close (<30cm),
109623495,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184795440/large.jpeg,Plectroglyphidodon apicalis,Australian Gregory,,Yes,Absent,Close (<30cm),
