,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,geometry,index_right,PB_NAME,PB_NUM,WATER_TYPE,AREA_KM2,UW_Wrack,,,,
33,4976754,16-10-11 12:45,16-10-11,2011-10-16 01:45:54 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 13:31:24 UTC,2022-07-31 07:34:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4976754,https://inaturalist-open-data.s3.amazonaws.com/photos/6075662/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Common Kelp (Ecklonia radiata) on a temperate rocky reef,2,0,FALSE,134,"Inscription Pt, Botany Bay, NSW",-34.002828,151.22615,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.22615 -34.002828),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
34,4976863,02-05-12 11:03,02-05-12,2012-05-02 01:03:21 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 14:00:05 UTC,2022-07-31 07:34:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4976863,https://inaturalist-open-data.s3.amazonaws.com/photos/6075845/medium.jpg,,"Chordata, Ascidiacea, ascidian, sea squirt, Pleurogona, Pyuridae, Pyura, Pyura spinifera, Sea Tulip, Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Sea Tulips (Pyura spinifera) and Common Kelp (Ecklonia radiata),4,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
35,4976886,02-05-12 12:37,02-05-12,2012-05-02 02:37:10 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 14:02:02 UTC,2022-07-31 07:34:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4976886,https://inaturalist-open-data.s3.amazonaws.com/photos/6075856/medium.jpg,,"Chordata, Actinopterygii, fish, Perciformes, Carangidae, trevally, jack, Trachurus, Trachurus novaezelandiae, Yellowtail Scad, Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",A shoal of Yellowtail Scad (Trachurus novaezelandiae) above kelp (Ecklonia radiata),2,0,FALSE,134,"Fairy Bower, Manly, NSW",-33.800618,151.293754,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.293754 -33.800618),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,F,,,,
36,4976919,13-05-12 10:48,13-05-12,2012-05-13 00:48:09 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 14:08:18 UTC,2022-07-31 07:34:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4976919,https://inaturalist-open-data.s3.amazonaws.com/photos/6075923/medium.jpg,,"Chordata, Actinopterygii, fish, Perciformes, Enoplosidae, Enoplosus, Enoplosus armatus, Old Wife, Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",A pair of Old Wife (Enoplosus armatus) swim above Common Kelp (Ecklonia radiata),2,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,F,,,,
37,4977151,19-05-13 13:15,19-05-13,2013-05-19 03:15:55 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 14:43:39 UTC,2022-07-31 07:34:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4977151,https://inaturalist-open-data.s3.amazonaws.com/photos/6076223/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Common Kelp (Ecklonia radiata) on a temperate rocky reef,2,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
38,4977177,31-08-13 11:05,31-08-13,2013-08-31 01:05:12 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 14:50:50 UTC,2022-07-31 07:34:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4977177,https://inaturalist-open-data.s3.amazonaws.com/photos/6076271/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp, Fucales, Sargassaceae, Sargassum",Common Kelp (Ecklonia radiata) and sargassum (Sargassum sp.),2,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
39,4977360,27-07-14 9:46,27-07-14,2014-07-26 23:46:52 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 15:44:45 UTC,2022-07-31 07:34:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4977360,https://inaturalist-open-data.s3.amazonaws.com/photos/6076625/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Rob and Common Kelp (Ecklonia radiata),2,0,FALSE,134,"Freshwater Reserve, Harbord, NSW",-33.781683,151.293797,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.293797 -33.781683),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
40,4977382,27-07-14 10:54,27-07-14,2014-07-27 00:54:06 UTC,Sydney,357375,richardling,Richard Ling,2017-01-20 15:50:40 UTC,2022-07-31 07:33:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4977382,https://inaturalist-open-data.s3.amazonaws.com/photos/6076658/medium.jpg,,"Chordata, Actinopterygii, fish, Perciformes, Monodactylidae, Schuettea, Schuettea scalaripinnis, Eastern Pomfred, Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Eastern Pomfreds (Schuettea scalaripinnis) and Common Kelp (Ecklonia radiata) in sunlit water,2,0,FALSE,134,"Freshwater Reserve, Harbord, NSW",-33.781683,151.293797,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.293797 -33.781683),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
41,6020531,30-05-09 11:15,30-05-09,2009-05-30 01:15:40 UTC,Sydney,357375,richardling,Richard Ling,2017-04-30 10:55:55 UTC,2022-07-31 07:33:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6020531,https://inaturalist-open-data.s3.amazonaws.com/photos/7534439/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Common Kelp (Ecklonia radiata) on a rocky outcrop,2,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
42,6204104,05-08-07 12:13,05-08-07,2007-08-05 02:13:24 UTC,Sydney,357375,richardling,Richard Ling,2017-05-14 07:30:33 UTC,2022-07-31 07:33:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6204104,https://inaturalist-open-data.s3.amazonaws.com/photos/7790105/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Common Kelp (Ecklonia radiata),2,0,FALSE,134,"Latitude Rock, Forster, NSW",-32.208747,152.565955,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (152.565955 -32.208747),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
43,6833490,2017-06-28T09:37,28-06-17,2017-06-27 23:37:00 UTC,Sydney,506353,xian_neale,,2017-06-28 11:41:15 UTC,2023-10-29 02:44:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/6833490,https://static.inaturalist.org/photos/8701873/medium.jpeg,,,,3,1,FALSE,111,"New South Wales, AU",-30.10904371,153.2058291,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.2058291325 -30.1090437128),,,,,,W,,,,
44,6846540,28-09-08 14:25,28-09-08,2008-09-28 04:25:37 UTC,Sydney,357375,richardling,Richard Ling,2017-06-29 13:09:00 UTC,2023-03-01 12:21:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6846540,https://inaturalist-open-data.s3.amazonaws.com/photos/8722055/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Common Kelp (Ecklonia radiata),3,0,FALSE,134,"Fairy Bower, Manly, NSW",-33.800618,151.293754,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.293754 -33.800618),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
45,6975316,08-07-17 11:15,08-07-17,2017-07-08 01:15:55 UTC,Sydney,24009,johnturnbull,Marine Explorer (Dr John Turnbull),2017-07-09 01:58:40 UTC,2023-03-01 12:21:23 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/6975316,https://inaturalist-open-data.s3.amazonaws.com/photos/8924765/medium.jpg,,"SCUBA, Nature, Marine, Underwater, #marineexplorer, Ecklonia radiata kelp (2)",Clovelly,3,0,FALSE,,"clovelly, nsw",-33.9121,151.2629,1008,,,,1008,,,FALSE,,manual,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2629 -33.9121),,,,,,U,,,,
46,7292275,16-09-07 14:45,16-09-07,2007-09-16 04:45:09 UTC,Sydney,357375,richardling,Richard Ling,2017-07-31 11:09:19 UTC,2022-07-31 07:35:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7292275,https://inaturalist-open-data.s3.amazonaws.com/photos/9433834/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp, Fucales, Sargassaceae, Sargassum",Common Kelp (Ecklonia radiata) and sargassum (Sargassum sp.),2,0,FALSE,134,"Fairy Bower, Manly, NSW",-33.800618,151.293754,100,,,,100,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.293754 -33.800618),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
47,8086486,26-04-13 12:16,26-04-13,2013-04-26 02:16:00 UTC,Sydney,357375,richardling,Richard Ling,2017-09-25 12:00:36 UTC,2022-07-31 07:35:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8086486,https://inaturalist-open-data.s3.amazonaws.com/photos/10722745/medium.jpg,,"Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Common Kelp (Ecklonia radiata),2,0,FALSE,134,"Latitude Rock, Forster, NSW",-32.208747,152.565955,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (152.565955 -32.208747),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
48,8278722,06-10-17 8:25,06-10-17,2017-10-05 21:25:49 UTC,Sydney,24009,johnturnbull,Marine Explorer (Dr John Turnbull),2017-10-06 09:08:00 UTC,2022-07-31 07:35:45 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8278722,https://inaturalist-open-data.s3.amazonaws.com/photos/10981680/medium.jpg,,"SCUBA, Nature, Marine, Underwater, Australia, #marineexplorer, Baby Ecklonia radiata kelp",,2,0,FALSE,,Shiprock NSW,-34.068643,151.127976,213,,,,213,,,FALSE,,google,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.127976 -34.068643),,,,,,U,,,,
49,9027173,2017/11/14 10:58 AM AEST,14-11-17,2017-11-14 00:58:00 UTC,Brisbane,412258,leithallb,,2017-12-03 05:35:45 UTC,2022-07-31 07:35:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9027173,https://inaturalist-open-data.s3.amazonaws.com/photos/12176143/medium.jpeg,,,,2,0,FALSE,,"Murray's Beach, Jervis Bay JBT 2540, Australia",-35.12494339,150.759974,1673,,,,1673,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.7599739988 -35.1249433878),33,Southeast Shelf Transition,37,Transitional Waters,59612.67573,U,,,,
50,9268234,Wed Dec 27 2017 09:22:59 GMT+1100 (GMT+11),27-12-17,2017-12-26 22:22:59 UTC,Magadan,738075,neotrigonia,,2017-12-26 22:32:11 UTC,2023-03-31 15:40:13 UTC,research,,https://www.inaturalist.org/observations/9268234,https://static.inaturalist.org/photos/12556392/medium.jpg,,,,4,0,FALSE,3,"49 Lakeside Drive, Macmasters Beach, NSW, AU",-33.49212167,151.4245917,6,,,,6,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.4245916667 -33.4921216667),,,,,,W,,,,
51,9268243,Wed Dec 27 2017 09:22:31 GMT+1100 (GMT+11),27-12-17,2017-12-26 22:22:31 UTC,Magadan,738075,neotrigonia,,2017-12-26 22:33:17 UTC,2023-03-31 15:40:13 UTC,research,,https://www.inaturalist.org/observations/9268243,https://static.inaturalist.org/photos/12556408/medium.jpg,,,,4,0,FALSE,3,"49 Lakeside Drive, Macmasters Beach, NSW, AU",-33.49211167,151.424605,8,,,,8,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.424605 -33.4921116667),,,,,,W,,,,
52,9526698,17-10-15 10:44,17-10-15,2015-10-16 23:44:45 UTC,Sydney,357375,richardling,Richard Ling,2018-01-19 08:57:40 UTC,2022-07-31 07:35:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9526698,https://inaturalist-open-data.s3.amazonaws.com/photos/12990059/medium.jpg,,"Chordata, Actinopterygii, fish, Tetraodontiformes, Monacanthidae, filefish, leatherjacket, Brachaluteres, Brachaluteres jacksonianus, Pygmy Leatherjacket, Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",Pygmy Leatherjackets (Brachaluteres jacksonianus) and kelp (Ecklonia radiata),2,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,F,,,,
53,9545997,2018/01/17 5:58 AM AEDT,17-01-18,2018-01-16 18:58:00 UTC,Sydney,486395,pam_darook,Pamela Melrose,2018-01-21 04:34:05 UTC,2022-07-31 07:35:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9545997,https://inaturalist-open-data.s3.amazonaws.com/photos/13023303/medium.jpeg,,,"DCIM\100GOPRO\GOPR1361.JPG

Leather KELP

Eklonia radiata?",3,0,FALSE,,"Sydney NSW, Australia",-34.0736518,151.1476141,4,,,,4,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.1476140963 -34.0736518001),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
54,9587672,10-04-16 15:32,10-04-16,2016-04-10 05:32:54 UTC,Sydney,357375,richardling,Richard Ling,2018-01-23 21:15:29 UTC,2022-07-31 07:35:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9587672,https://inaturalist-open-data.s3.amazonaws.com/photos/13079805/medium.jpg,,"Chordata, Elasmobranchii, fish, Carcharhiniformes, shark, whaler shark, Carcharhinidae, requiem shark, Carcharhinus, Carcharhinus obscurus, Dusky Whaler Shark, Ochrophyta, Phaeophyceae, brown algae, algae, seaweed, Laminariales, kelp, Lessoniaceae, Ecklonia, Ecklonia radiata, Common Kelp",A juvenile Dusky Whaler Shark (Carcharhinus obscurus) swims above kelp (Ecklonia radiata),2,0,FALSE,134,"Shelly Beach, Manly, NSW",-33.800177,151.296898,100,,,,100,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.296898 -33.800177),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,F,,,,
55,9918614,Sun Feb 18 2018 15:53:20 GMT+1100 (GMT+11),18-02-18,2018-02-18 04:53:20 UTC,Magadan,764812,rafmab,Raffaela Abbriano,2018-02-19 11:02:59 UTC,2022-07-31 07:35:19 UTC,research,,https://www.inaturalist.org/observations/9918614,https://static.inaturalist.org/photos/13606444/medium.jpg,,,,2,0,FALSE,3,"Royal National Park, , NSW, AU",-34.0794,151.1659695,24,,,,24,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.1659695 -34.0794),,,,,,W,,,,
56,9974574,24-02-18,24-02-18,,Sydney,486406,diana88jingfung,,2018-02-24 04:37:43 UTC,2022-07-31 07:35:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9974574,https://inaturalist-open-data.s3.amazonaws.com/photos/13704950/medium.jpg,,,,2,0,FALSE,,"gunnamatta bay, nsw",-34.071285,151.140772,27,,,,27,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.140772 -34.071285),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
57,10029501,28-02-18,28-02-18,,Sydney,486406,diana88jingfung,,2018-02-28 06:54:27 UTC,2022-07-31 07:35:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10029501,https://inaturalist-open-data.s3.amazonaws.com/photos/13795424/medium.jpg,,,There is a cute nudibranch on the brown kelp.,2,0,FALSE,,"turriell point, nsw",-34.067871,151.123025,45,,,,45,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.123025 -34.067871),,,,,,U,,,,
59,10095655,2016/02/14 9:52 AM AEDT,14-02-16,2016-02-13 22:52:00 UTC,Sydney,756714,lucyinthesea,Lucy Smiechura,2018-03-05 04:09:08 UTC,2022-07-31 07:35:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10095655,https://inaturalist-open-data.s3.amazonaws.com/photos/13909936/medium.jpeg,,,,2,0,FALSE,,"The Steps Kurnell, Sydney NSW, Australia",-34.00086308,151.2206485,38,,,,38,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2206484509 -34.0008630848),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
60,10136877,2017/12/30 8:57 AM AEDT,30-12-17,2017-12-29 21:57:00 UTC,Sydney,756714,lucyinthesea,Lucy Smiechura,2018-03-08 11:40:13 UTC,2022-07-31 07:35:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10136877,https://inaturalist-open-data.s3.amazonaws.com/photos/13983076/medium.jpeg,,,,2,0,FALSE,,"Hungry Point Cronulla NSW, Australia",-34.07396916,151.1473661,9,,,,9,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.1473661251 -34.0739691582),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
61,10772943,2018/04/10 10:33 AM AEST,10-04-18,2018-04-10 00:33:00 UTC,Brisbane,486395,pam_darook,Pamela Melrose,2018-04-11 12:05:28 UTC,2022-07-31 07:35:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10772943,https://inaturalist-open-data.s3.amazonaws.com/photos/15068958/medium.jpeg,,,Eklonia radiata,3,0,FALSE,,"Bundeena NSW 2230, Australia",-34.08143686,151.1550931,23,,,,23,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.1550930984 -34.0814368624),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
62,11196965,Fri Apr 20 2018 13:28:37 GMT+1000 (GMT+10),20-04-18,2018-04-20 03:28:37 UTC,Brisbane,853214,coconutballz,,2018-04-20 03:29:49 UTC,2022-07-31 07:35:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11196965,https://inaturalist-open-data.s3.amazonaws.com/photos/15870708/medium.jpg,,,,2,0,FALSE,3,"Dunningham Reserve, , NSW, AU",-33.91483082,151.2613651,8,,,,8,,,FALSE,,,Ecklonia radiata,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2613651231 -33.9148308205),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,W,,,,
63,12507804,Wed May 16 2018 15:05:29 GMT+1000 (GMT+10),16-05-18,2018-05-16 05:05:29 UTC,Brisbane,558419,jessicao17,Jessica Oswald Terrill,2018-05-16 07:05:04 UTC,2022-07-31 07:34:59 UTC,research,,https://www.inaturalist.org/observations/12507804,https://static.inaturalist.org/photos/18057398/medium.jpg,,,,2,0,FALSE,3,"Jibbon Beach, , NSW, AU",-34.08065283,151.1656028,5,,,,5,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.1656028333 -34.0806528333),,,,,,W,,,,
64,13168437,03-05-18 14:22,03-05-18,2018-05-03 12:22:35 UTC,Copenhagen,4859,dhobern,Donald Hobern,2018-06-06 06:18:59 UTC,2022-07-31 07:34:57 UTC,research,CC0,https://www.inaturalist.org/observations/13168437,https://inaturalist-open-data.s3.amazonaws.com/photos/19228417/medium.jpg,,"2018, Australia, Ecklonia radiata, Laminariales, May, Murramarang National Park, NSW, Alariaceae","<i>Ecklonia radiata</i> (C.Agardh) J.Agardh, Murramarang National Park, NSW, 3 May 2018",2,0,FALSE,,"Pebbly Beach, New South Wales, Australia",-35.608987,150.331936,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.331936 -35.608987),,,,,,W,,,,
65,13201957,20-05-12 10:03,20-05-12,2012-05-20 00:03:55 UTC,Sydney,356301,eschlogl,Erik Schlogl,2018-06-07 12:03:36 UTC,2022-07-31 07:34:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13201957,https://inaturalist-open-data.s3.amazonaws.com/photos/19302181/medium.jpg,,class-bulkobservationfile-user_id-356301-filename-sydney04-csv-project_id-2018-06-07 05:03:31 -0700.csv,,3,0,FALSE,,"""The Ladder dive site, Sydney, Australia""",-33.84807,151.287486,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.287486 -33.84807),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
